gene_idx,gene_name,fold0 probability,fold1 probability,fold2 probability,fold3 probability,fold4 probability,fold5 probability,fold6 probability,fold7 probability,fold8 probability,fold9 probability,average probability,cancer gene
8709,CLEC11A,0.20143588,0.176033,0.27157107,0.2559932,0.14498526,0.20916983,0.19411495,0.2087645,0.15846623,0.20069842,0.20212324,0
12395,NUBPL,0.19442873,0.19057634,0.27091345,0.2218232,0.16942987,0.19291255,0.20494242,0.19209376,0.15052833,0.2334364,0.2021085,0
6958,PANK4,0.19714077,0.17890906,0.26801965,0.21952027,0.1454899,0.20261475,0.20616563,0.20397754,0.1756712,0.22357114,0.202108,0
7330,PTCD2,0.19812375,0.19529794,0.27084687,0.22517234,0.16195644,0.18796192,0.20135568,0.19357166,0.15210757,0.23450333,0.20208976,0
9070,GHSR,0.20192848,0.17877614,0.27430394,0.21992403,0.15602694,0.2042876,0.20154428,0.2162589,0.1569175,0.21090814,0.2020876,0
6497,ABR,0.19460762,0.17084178,0.25730592,0.2520463,0.1490348,0.20144035,0.20232728,0.1909448,0.21523859,0.18638968,0.2020177,0
3758,TNFSF12,0.15890105,0.18914992,0.29072812,0.28176975,0.1369765,0.19960532,0.19420557,0.19302224,0.19058242,0.1851567,0.20200975,0
488,ZNF107,0.20010588,0.18050203,0.25765002,0.23390505,0.20260118,0.20316108,0.19854827,0.19381583,0.15279981,0.19669944,0.20197888,0
1223,COG1,0.22213748,0.17357881,0.26700315,0.25841752,0.1401451,0.21856016,0.19640155,0.19149373,0.15837172,0.19336943,0.20194785,0
8833,LCLAT1,0.1990955,0.17886516,0.25891292,0.23380375,0.20208491,0.20596051,0.2064324,0.19722776,0.15149042,0.18518169,0.20190549,0
12615,PSORS1C1,0.19121978,0.18312915,0.26904395,0.22630322,0.18215756,0.19498646,0.20229743,0.18260059,0.16495085,0.22235733,0.20190462,0
8036,DIS3L2,0.20508423,0.17669556,0.2555077,0.23685767,0.16002995,0.2228636,0.20778681,0.20154153,0.16220747,0.19025497,0.20188296,0
9834,CALY,0.19594543,0.18792115,0.27089456,0.21955867,0.16547234,0.18859763,0.21259183,0.18902312,0.15307647,0.23560615,0.20186874,0
10655,SLC9A6,0.20320642,0.16823275,0.26140782,0.22276604,0.16334648,0.2172517,0.2059482,0.20181057,0.17287071,0.20181186,0.20186527,0
12500,USP18,0.1927633,0.18330796,0.27063358,0.2276729,0.17903325,0.19427192,0.19919513,0.19131404,0.1571084,0.22331321,0.20186138,0
11839,IFI27L1,0.19786538,0.18181129,0.27018082,0.23416156,0.14340603,0.20119384,0.20507161,0.19910099,0.17246014,0.21303782,0.20182893,0
8646,SYNE3,0.1892391,0.18197213,0.25799987,0.22774094,0.15382256,0.21225818,0.19703709,0.23297672,0.16103254,0.20404114,0.20181203,0
3548,FUT11,0.19520707,0.17241414,0.25865418,0.2334043,0.20286012,0.20972236,0.20339186,0.19345793,0.1628868,0.18584532,0.20178442,0
12551,WT1-AS,0.19296667,0.18404916,0.27314737,0.22239713,0.18254375,0.19811366,0.20626691,0.19852085,0.1388563,0.22044322,0.20173049,0
12535,HCRT,0.19026412,0.17970008,0.27239594,0.22139171,0.181103,0.19590582,0.19905744,0.19475426,0.16250111,0.21959847,0.20166719,0
7393,HTR1B,0.2044559,0.19512397,0.26938465,0.24874651,0.14733285,0.19125614,0.20209423,0.17129694,0.14707424,0.23955444,0.201632,0
10985,DUOX1,0.19631803,0.17797026,0.267928,0.21980652,0.16746265,0.19973397,0.20336771,0.208983,0.15687133,0.21764679,0.20160882,0
7840,LPIN1,0.1973676,0.18079408,0.2674876,0.25368622,0.15165462,0.20925795,0.20628254,0.19537915,0.16127835,0.19278339,0.20159714,0
10912,IFITM10,0.19574282,0.17448948,0.25958672,0.22308965,0.18873294,0.20840731,0.20086767,0.19401802,0.16129512,0.20935063,0.20155802,0
10045,KCNH5,0.1896725,0.18764246,0.26994443,0.21951047,0.15139522,0.18943454,0.20476444,0.19870211,0.17177783,0.2323364,0.20151803,0
11958,LY6H,0.20485634,0.17492941,0.26728407,0.22593874,0.15975827,0.2058112,0.19963638,0.22255088,0.1500346,0.20428877,0.20150885,0
10004,GRK4,0.20846602,0.17744058,0.2732902,0.24954818,0.15037882,0.21447738,0.20642641,0.19090477,0.14130136,0.20273939,0.20149732,0
12487,NUDT6,0.18563232,0.18110393,0.2701351,0.22087193,0.21701224,0.19436887,0.19882613,0.18184069,0.146011,0.21911196,0.20149143,0
12260,GBP3,0.19599214,0.17724924,0.26669967,0.23065646,0.15972313,0.20839979,0.20043084,0.19586882,0.17248446,0.20675935,0.20142642,0
12522,SEC22C,0.19964215,0.18394871,0.27408594,0.2275991,0.15828928,0.19949442,0.20111276,0.19084002,0.15715806,0.2219792,0.20141497,0
12819,ODR4,0.20123349,0.19875893,0.279328,0.22728738,0.13634793,0.1904451,0.20919836,0.18242997,0.14844388,0.2406691,0.2014142,0
1526,ETV3,0.19908711,0.17874548,0.26106262,0.22723576,0.16557904,0.20834409,0.20547268,0.18683918,0.1753661,0.20528877,0.2013021,0
4452,RNF6,0.20474185,0.17736314,0.2604086,0.25358936,0.17214493,0.22978172,0.19059333,0.18984553,0.14854491,0.18596181,0.20129752,0
11821,COQ7,0.18921831,0.18246959,0.26860029,0.21962996,0.17580731,0.19406746,0.205805,0.20163757,0.15862155,0.21696809,0.2012825,0
11915,PPIP5K1,0.19657184,0.17254838,0.2601576,0.22707489,0.18726061,0.212453,0.21163934,0.20605882,0.15230049,0.1861933,0.20122583,0
7155,PSRC1,0.19456087,0.18095353,0.26824,0.22336751,0.14265826,0.19957063,0.20873955,0.2010639,0.17178272,0.2210162,0.20119531,0
12342,AZIN2,0.2011113,0.1712107,0.27666554,0.23295864,0.1556049,0.2027591,0.196207,0.19536105,0.16246547,0.21747568,0.20118196,0
8439,E2F8,0.19161993,0.18365434,0.28575438,0.22008401,0.17060001,0.19601408,0.20946781,0.1944338,0.14253813,0.21738705,0.20115533,0
11930,TIAM2,0.19004385,0.17700897,0.26418582,0.22598849,0.18864153,0.20785315,0.20510556,0.1957237,0.16025467,0.19651575,0.20113215,0
9756,NPVF,0.19375347,0.19479986,0.2655843,0.23583591,0.16190116,0.19163252,0.19729006,0.18773623,0.15008256,0.23269783,0.20113139,0
7978,EP400P1,0.19402298,0.17265753,0.26260313,0.22287399,0.18563318,0.2057181,0.20332544,0.20157824,0.1686843,0.19420782,0.20113046,0
12289,GSG1L,0.18429686,0.19285268,0.27425736,0.22145277,0.17627718,0.1835023,0.2074751,0.18970193,0.14800483,0.23317073,0.20109919,0
10923,GAS2L3,0.19815446,0.17011003,0.26325625,0.22503127,0.1807851,0.21563321,0.20902039,0.20537059,0.1553734,0.18824866,0.20109832,0
9026,TMOD2,0.20241678,0.1748702,0.26045245,0.23728271,0.18368925,0.20836599,0.19989252,0.2014465,0.15373155,0.18850668,0.20106547,0
1396,ARHGEF18,0.18494026,0.17660296,0.26480067,0.23271947,0.18544556,0.19968228,0.19830856,0.18726748,0.17380323,0.20641747,0.20099878,0
12182,TYRP1,0.19757329,0.19105268,0.27091002,0.22284406,0.15423173,0.18930285,0.20446049,0.19508879,0.14790659,0.23654124,0.20099115,0
12741,PLEKHA8,0.19450931,0.18672736,0.2700528,0.2261833,0.1600824,0.1962563,0.20232041,0.18785472,0.16304852,0.22282097,0.20098563,0
10589,GCLC,0.21163845,0.17386122,0.2637202,0.27206156,0.117709234,0.22108747,0.1977673,0.20677452,0.15709588,0.18772416,0.20094399,0
1982,WDR74,0.18928185,0.19471443,0.2830389,0.24869035,0.14664534,0.20251685,0.19962873,0.19546917,0.15220474,0.19696547,0.2009156,0
844,WRAP53,0.2059467,0.17183284,0.25839362,0.23354214,0.15874204,0.22367781,0.20893571,0.19399978,0.16602892,0.18800008,0.20090994,0
3599,GNB1L,0.19247705,0.17843565,0.26642895,0.2276172,0.15572746,0.20191793,0.1995379,0.19860172,0.1741734,0.2138562,0.20087734,0
4636,CD276,0.20357671,0.17837283,0.26057023,0.23912957,0.12192477,0.21310045,0.20603278,0.19436629,0.19629614,0.1953492,0.2008719,0
9352,ZNF81,0.1994194,0.19165494,0.2687599,0.22166666,0.1595369,0.19431181,0.20591585,0.18763982,0.14552902,0.23421536,0.20086496,0
12657,GMPR2,0.19236472,0.18241823,0.2730949,0.22773851,0.16442406,0.19636238,0.20281197,0.19090506,0.15851517,0.21986501,0.20085001,0
11460,ATP6V0E2,0.2040046,0.17139341,0.26145846,0.22469826,0.1573382,0.22038636,0.20361386,0.20204684,0.1687013,0.1948515,0.20084926,0
6758,YIPF5,0.21312286,0.18577768,0.26217878,0.2543418,0.12946916,0.21769516,0.20147465,0.19094826,0.15911284,0.19401735,0.20081384,0
8642,SLC7A7,0.17360167,0.19133018,0.29947618,0.24692118,0.15568449,0.18733501,0.19667178,0.2144897,0.13662985,0.20540635,0.20075464,0
12614,SCAF4,0.19377623,0.18510391,0.269246,0.22858877,0.14994442,0.1973189,0.19998088,0.19199033,0.17344894,0.217809,0.20072074,0
6530,TMCO3,0.20323178,0.18137862,0.2596698,0.24569876,0.14489591,0.21500038,0.20288712,0.19422992,0.16506796,0.19512318,0.20071833,0
11659,RCL1,0.1936897,0.1755778,0.2635145,0.22500028,0.17868426,0.20731556,0.19799238,0.20655315,0.16432859,0.19399099,0.20066471,0
4366,ERCC6L2,0.19549505,0.184793,0.26385182,0.25745752,0.17145683,0.20786487,0.19805054,0.1708948,0.15792045,0.19832803,0.20061131,0
4211,PPP4R3B,0.2200722,0.18573183,0.26193383,0.2600595,0.11958307,0.20988397,0.20784222,0.19063804,0.15539095,0.19494155,0.20060773,0
12378,CLCNKA,0.19802062,0.19326596,0.27217928,0.21865033,0.15301974,0.19023706,0.2070525,0.19139549,0.14628837,0.2359016,0.2006011,0
921,HENMT1,0.19819096,0.17859183,0.26137862,0.23358169,0.17547278,0.20429935,0.20644478,0.19246134,0.1528506,0.20237091,0.2005643,0
11259,BCAS4,0.19155726,0.17697193,0.27217585,0.25120065,0.14472607,0.20227043,0.19426501,0.21197249,0.1606845,0.1996511,0.2005475,0
3103,SCYL3,0.20440596,0.1825752,0.27262172,0.24772926,0.13325557,0.21253598,0.197108,0.18749565,0.16911586,0.19804448,0.20048876,0
1649,ARAP3,0.18893711,0.17335019,0.26094314,0.23186581,0.18830189,0.21158701,0.20638295,0.19039306,0.1556351,0.19746667,0.2004863,0
3310,EPG5,0.1990372,0.168883,0.25383094,0.23816523,0.18943498,0.22217754,0.20991348,0.19010536,0.1511082,0.18192571,0.20045817,0
12307,SNX19,0.19468085,0.17766014,0.2695158,0.22225267,0.17754874,0.19343865,0.20358849,0.18578245,0.15872101,0.22135502,0.20045438,0
8811,ZNF12,0.2046899,0.17990734,0.2606775,0.23885678,0.16861741,0.20996144,0.20508146,0.1918678,0.15818682,0.1865833,0.20044298,0
12841,CH25H,0.19200228,0.19166625,0.2714924,0.2247944,0.16870338,0.18701847,0.20840465,0.18398973,0.13466455,0.24107942,0.20038155,0
12645,CXCL11,0.19452275,0.1737704,0.26228204,0.22184864,0.17269263,0.19915442,0.20453037,0.20311458,0.16264278,0.20923017,0.20037887,0
2737,NSUN4,0.20951349,0.18108532,0.26086813,0.24288487,0.15296642,0.20825225,0.2049411,0.18462774,0.16226725,0.19625442,0.2003661,0
10576,CROCCP2,0.19147442,0.17994168,0.2675903,0.21907753,0.16906351,0.19441202,0.20155196,0.20137694,0.16261877,0.21651235,0.20036194,0
11506,GALE,0.21706094,0.19187523,0.27722368,0.2445234,0.11524286,0.19803977,0.20600937,0.18036647,0.14488006,0.22833528,0.20035572,0
12414,WDR75,0.20539899,0.18544649,0.2701191,0.23384751,0.1375091,0.20860396,0.19973113,0.1966584,0.14886525,0.21725382,0.20034337,0
10068,NFS1,0.19814456,0.18498172,0.2674785,0.23058458,0.16687642,0.20013525,0.20298624,0.18897006,0.15435769,0.20883755,0.20033523,0
10667,PISD,0.2118311,0.17586887,0.2621708,0.25642312,0.1053588,0.19638066,0.18195292,0.23328707,0.15845555,0.22149207,0.2003221,0
1180,JHY,0.19619608,0.17510572,0.26139036,0.23302554,0.15542184,0.21602455,0.20678027,0.19430499,0.16882294,0.19597606,0.20030482,0
8232,SLC52A2,0.19692433,0.19188073,0.2713349,0.22777063,0.14737347,0.19795083,0.20407121,0.20632474,0.13457485,0.22480626,0.2003012,0
8559,ALKBH7,0.20993605,0.1723183,0.2598173,0.2481368,0.14349301,0.21584758,0.20703582,0.18722163,0.16997847,0.1891003,0.20028853,0
8560,CLPTM1,0.21318872,0.17850606,0.26266387,0.23925185,0.13128425,0.21542779,0.19394554,0.19332024,0.17221224,0.20285693,0.20026574,0
4063,MGAT5,0.21509232,0.17729118,0.26687142,0.27234712,0.122920595,0.2094443,0.18548948,0.1931115,0.15261137,0.2071039,0.20022833,0
1547,BCKDHA,0.19971573,0.18714844,0.26582062,0.2470341,0.1323473,0.20172845,0.19001795,0.20261513,0.1749576,0.20085704,0.20022425,0
11551,ZNF292,0.18984939,0.17588672,0.27903435,0.23700896,0.14536643,0.20788106,0.20056783,0.20664524,0.16118531,0.19863893,0.20020643,0
9504,EPX,0.18897654,0.19580097,0.27743313,0.22299127,0.17130062,0.18384565,0.20793968,0.18239719,0.12911077,0.24157667,0.20013726,0
1358,ZNF180,0.1959345,0.17714643,0.26612523,0.22176135,0.16899349,0.20364729,0.20298691,0.197059,0.15778668,0.20981526,0.20012562,0
7912,ZNF175,0.19072652,0.18746978,0.26877633,0.21830961,0.16909002,0.18951745,0.20898446,0.18924063,0.14666326,0.23244292,0.20012212,0
7205,FREM1,0.19660334,0.18333156,0.26517826,0.22251436,0.15377732,0.20061095,0.204458,0.20773602,0.14001258,0.22613534,0.20003578,0
1672,SMPD1,0.2115239,0.18411723,0.2649749,0.2720821,0.14776993,0.21047546,0.1990771,0.17402683,0.14551331,0.19047457,0.20000353,0
6645,FAM20B,0.20729917,0.1771823,0.26408333,0.24179064,0.16543533,0.21139213,0.2075862,0.18875383,0.15470019,0.18162206,0.19998452,0
9858,ZNF140,0.19041665,0.17638771,0.26544163,0.22495899,0.17690936,0.19956529,0.20524825,0.18596084,0.1652988,0.2095562,0.19997439,0
8554,TM9SF3,0.1993746,0.18046732,0.26234573,0.24363711,0.12877907,0.21082702,0.20100185,0.1859963,0.1841969,0.20304741,0.19996734,0
8817,HIKESHI,0.2091744,0.18242295,0.2693155,0.24204199,0.1179786,0.20848344,0.19295341,0.19050427,0.1773586,0.20930655,0.199954,0
7322,SRXN1,0.19749358,0.17553009,0.26516372,0.21859998,0.17661099,0.20752053,0.19898272,0.19586569,0.1557743,0.20739122,0.19989328,0
8638,MSTO1,0.18586698,0.19081834,0.27338874,0.2198791,0.15888622,0.18685018,0.2050117,0.18840748,0.1578673,0.23169048,0.19986665,0
10103,FIZ1,0.19116406,0.18613648,0.26921183,0.22014116,0.16318296,0.19021416,0.20067751,0.19098496,0.15313785,0.23310578,0.19979568,0
11271,VWA5A,0.21057865,0.16954072,0.25642294,0.23706861,0.14997394,0.2216532,0.19594552,0.20656879,0.1629817,0.18716733,0.19979015,0
4270,MON2,0.20471004,0.18363869,0.25950778,0.2656867,0.13198152,0.21968688,0.20302838,0.18105032,0.15575361,0.1918918,0.19969358,0
10021,CASKIN1,0.18711929,0.18729952,0.27133128,0.21970625,0.1773711,0.18816654,0.20564604,0.18603285,0.13943319,0.23476952,0.19968756,0
8142,ZWILCH,0.1971586,0.17794436,0.26557794,0.21693605,0.17065789,0.20050478,0.2127826,0.18520448,0.15087539,0.21883415,0.19964764,0
12344,TNFSF15,0.20423803,0.19338553,0.27221188,0.22779903,0.13930377,0.19421667,0.2008901,0.18876205,0.13622715,0.2388808,0.19959149,0
2625,TBC1D13,0.20242278,0.16958714,0.25846738,0.26234028,0.16119848,0.21548834,0.19344129,0.1882876,0.15768003,0.18698509,0.19958985,0
11584,DECR2,0.20093352,0.17264666,0.2566916,0.22837128,0.17584991,0.20659564,0.19646704,0.18545218,0.18100728,0.19184901,0.19958642,0
9349,SLC22A4,0.18742006,0.17963172,0.26227444,0.22572099,0.18233867,0.19853759,0.19818099,0.18964693,0.16567317,0.20602195,0.19954465,0
5991,PPP1R3B,0.1973946,0.17188592,0.256812,0.23888469,0.1808527,0.21779534,0.20176393,0.18473954,0.16093832,0.18385337,0.19949205,0
11966,UGT2B11,0.1892143,0.1779416,0.26318356,0.22155492,0.14865945,0.19389386,0.20850968,0.19935882,0.17091464,0.22087839,0.19941093,0
2984,RBM38,0.19279091,0.1767676,0.25524622,0.2364258,0.15335922,0.20350279,0.1964136,0.18977802,0.20263873,0.18701883,0.19939418,0
11945,MYO19,0.19750828,0.17188849,0.2613487,0.22652566,0.16621578,0.20356505,0.20470798,0.21500137,0.14099132,0.20608522,0.19938377,0
9068,UTP20,0.19899346,0.17515229,0.26374754,0.23051569,0.15565947,0.20178516,0.20693572,0.18648253,0.17082839,0.20371123,0.19938116,0
8123,P2RX1,0.17898816,0.17628172,0.25888544,0.23043624,0.15878122,0.19284427,0.19532774,0.22491659,0.17777224,0.19916512,0.19933987,0
12237,SCLY,0.19396144,0.19229095,0.27210692,0.2255151,0.14502801,0.18966961,0.20759971,0.18261595,0.14835142,0.23609544,0.19932346,0
7398,MPZ,0.19533002,0.17154196,0.26133713,0.22608648,0.17922556,0.20628862,0.19584343,0.20992038,0.1463972,0.20102821,0.1992999,0
10669,ZP3,0.1971174,0.1877201,0.26505414,0.23144104,0.15793706,0.19913435,0.19495402,0.19288209,0.1585185,0.20821765,0.19929762,0
10808,ABCC5,0.1895569,0.17043696,0.2586931,0.22504306,0.1696977,0.20529029,0.20398311,0.19162391,0.18425027,0.19422574,0.19928011,0
7310,TMEM38B,0.18268318,0.19573784,0.27262962,0.22382931,0.12278359,0.19325839,0.20790291,0.18415692,0.18376803,0.22589959,0.19926493,0
12403,ABCB7,0.19574091,0.18533276,0.2697159,0.23215176,0.14364253,0.19707848,0.1954571,0.18931796,0.16223685,0.22132988,0.1992004,0
10713,PGP,0.20342499,0.18809,0.2854455,0.24101508,0.11950484,0.20733231,0.19587901,0.1906217,0.15896654,0.20160995,0.19918899,0
12698,NRBP2,0.19673158,0.19118467,0.2695891,0.22402062,0.1381563,0.19110073,0.20672765,0.18989064,0.15040365,0.23398598,0.19917908,0
12877,PNOC,0.17991307,0.19284129,0.27683568,0.21760775,0.16903888,0.18519123,0.20349114,0.19102505,0.14139415,0.23442443,0.19917627,0
10056,CYGB,0.19676542,0.17398769,0.26135638,0.23636207,0.15380734,0.2019609,0.19932969,0.20341416,0.15456374,0.2100815,0.19916292,0
12797,NBAS,0.19264466,0.18035622,0.2651651,0.22840315,0.15099744,0.19933265,0.19697101,0.20735297,0.15611216,0.21350586,0.19908413,0
12001,IGHD,0.2017792,0.18554716,0.2682323,0.21559761,0.1541052,0.19480106,0.20513374,0.18990014,0.14277512,0.23286714,0.19907388,0
10945,TCAIM,0.20027828,0.17551298,0.2602455,0.2338081,0.15550256,0.21121489,0.20009877,0.1841168,0.17322667,0.19648036,0.1990485,0
12748,ACER3,0.19132668,0.17871201,0.266211,0.22071531,0.15591697,0.19790602,0.19945513,0.19481981,0.16654949,0.21846908,0.19900814,0
10077,UBE3B,0.19730838,0.17452374,0.2637989,0.23085377,0.14535627,0.20573379,0.19607706,0.19057581,0.1788319,0.20689937,0.19899592,0
10046,RAB3C,0.19653212,0.17063709,0.2699258,0.23241411,0.17381568,0.20692927,0.19922104,0.19686131,0.15578838,0.18753561,0.19896606,0
9484,CSMD1,0.18933347,0.17875211,0.2672014,0.215622,0.17151096,0.19617629,0.20745252,0.18754864,0.15982786,0.21595836,0.19893835,0
11581,INHBE,0.19209565,0.18583757,0.2695191,0.21818985,0.15980779,0.18965359,0.2053259,0.18853544,0.14666893,0.23373148,0.19893654,0
10189,SMR3B,0.19371226,0.18026145,0.26542434,0.22159658,0.15499313,0.1970525,0.20278165,0.18796901,0.16372184,0.22143987,0.19889526,0
4491,TRAPPC6B,0.20690207,0.17214976,0.2565785,0.24427947,0.16291039,0.21746513,0.19436717,0.19193158,0.14874361,0.19360378,0.19889316,0
6485,HCFC2,0.2015105,0.17306538,0.26433322,0.2533589,0.17351124,0.20887049,0.20885998,0.17943737,0.14232884,0.18340138,0.19886774,0
12282,KCNB2,0.19345436,0.1889682,0.26807538,0.22007358,0.15000646,0.18892555,0.20659082,0.19403262,0.14353728,0.23476945,0.19884336,0
7342,PCDHA10,0.19003311,0.19460227,0.26973733,0.22385171,0.1495541,0.18381324,0.20880972,0.18459646,0.1484962,0.23484129,0.19883354,0
1323,ZFYVE28,0.18361628,0.16997345,0.2549608,0.22552694,0.19059055,0.20405512,0.19204517,0.18418512,0.18622264,0.1969565,0.19881326,0
9859,COX15,0.19564709,0.1722155,0.25751963,0.24505104,0.18461746,0.21474056,0.20113803,0.18708378,0.15032208,0.17943,0.1987765,0
8440,ECHDC1,0.20822117,0.17585425,0.2604982,0.24298576,0.13625169,0.21773146,0.19982153,0.19190505,0.16361871,0.19033629,0.1987224,0
11402,OSBPL2,0.20386292,0.17735553,0.26434603,0.23953742,0.14497718,0.20261315,0.21393147,0.19644788,0.15026477,0.19364583,0.1986982,0
1309,ITPK1,0.20560306,0.17557773,0.2565899,0.25844148,0.16323404,0.21031445,0.20307024,0.1852424,0.14994277,0.17877693,0.1986793,0
5881,ZNF385D,0.18616107,0.1756027,0.27817246,0.23441397,0.16450937,0.20256887,0.19624394,0.20070285,0.15468371,0.19353783,0.19865969,0
8622,ELP6,0.20094538,0.18929653,0.26678395,0.23157254,0.11511204,0.20052385,0.19690627,0.18877293,0.1856462,0.21020734,0.19857672,0
6605,TTBK2,0.19152306,0.1679568,0.2597603,0.22159678,0.1859029,0.20607656,0.1983551,0.20120993,0.15972364,0.19322686,0.19853319,0
6555,SUMF2,0.19441792,0.1783965,0.2604419,0.23740885,0.151328,0.20878947,0.21836425,0.19064903,0.1624365,0.18279439,0.19850269,0
11008,ATP6V1E2,0.19781747,0.1707508,0.26478302,0.23565778,0.13448702,0.20666564,0.18563569,0.20058659,0.1839999,0.20460251,0.19849864,0
1561,SYNGR3,0.19097103,0.16759014,0.25849238,0.2187774,0.16369537,0.20534039,0.20079893,0.20930126,0.17777379,0.1921809,0.19849215,0
2648,ZNF74,0.19662774,0.18683778,0.26704636,0.23152709,0.16821156,0.20341468,0.19986202,0.17904311,0.13629359,0.21603999,0.1984904,0
12420,NXN,0.1935576,0.18101898,0.27054504,0.2231499,0.15340711,0.19721358,0.20322973,0.18310036,0.1573441,0.22200035,0.19845666,0
7114,STUM,0.18725583,0.18531479,0.2665186,0.21621569,0.15651068,0.18641259,0.2032035,0.19013257,0.16109383,0.23190776,0.19845657,0
10338,MFSD4B,0.20401105,0.17165674,0.2600913,0.26093635,0.15102518,0.21163394,0.19473733,0.19675207,0.14715368,0.18639442,0.19843921,0
8612,GNPNAT1,0.20035829,0.18668877,0.2616894,0.23197937,0.1374249,0.20231387,0.19687234,0.19414493,0.17355296,0.19902857,0.19840536,0
11129,PHF23,0.19996163,0.17898765,0.2573547,0.2346665,0.17422391,0.20825689,0.20397446,0.18299654,0.15673268,0.18678197,0.19839369,0
6838,WIPF3,0.18978691,0.19026853,0.26780397,0.22133556,0.14881635,0.18821205,0.20899525,0.18460445,0.15236342,0.23166202,0.19838485,0
2671,FAM120C,0.1867663,0.17483634,0.26278177,0.22672942,0.17604679,0.19981399,0.19749051,0.19550301,0.1684003,0.19537567,0.19837442,0
11727,DENND1A,0.19084688,0.18023713,0.26802492,0.21921195,0.17685007,0.19310752,0.20373417,0.18080285,0.15260322,0.21803765,0.19834563,0
3165,FAM117A,0.19370069,0.17672622,0.26374915,0.22303228,0.16506216,0.20086114,0.2016322,0.19168405,0.15797548,0.20888855,0.19833116,0
4388,CEP120,0.19565366,0.16705048,0.25373262,0.23217909,0.17806695,0.21096542,0.19841038,0.20115732,0.1572725,0.18860942,0.19830978,0
9760,DNAL1,0.18713434,0.18768688,0.2708736,0.22269563,0.1362485,0.18582974,0.20839018,0.18544254,0.16268161,0.23590149,0.19828847,0
4144,ACBD5,0.21210359,0.17999445,0.26107302,0.25840542,0.13528757,0.21289001,0.19871773,0.18305595,0.15216456,0.18904223,0.19827345,0
